"dt_iso","temp","dew_point","feels_like","temp_min","temp_max","pressure","humidity","wind_speed","wind_deg","rain_1h","clouds_all"
"2020-10-04 22:00:00",13.98,12.2,13.76,11.72,15.61,1017,89,0.45,310,,75
"2020-10-04 23:00:00",13.32,11.88,13.08,11.72,15.06,1017,91,0.45,155,,75
"2020-10-05 00:00:00",13.19,11.92,12.97,11.72,14.05,1017,92,0.45,200,,40
"2020-10-05 01:00:00",12.95,11.85,12.73,11.72,14.05,1017,93,2.24,160,0.25,75
"2020-10-05 02:00:00",12.51,11.41,12.24,11.72,13.49,1017,93,0.89,187,0.25,75
"2020-10-05 03:00:00",12.62,11.84,12.42,11.16,13.49,1017,95,0.45,359,0.25,40
"2020-10-05 04:00:00",12.38,11.6,12.15,11.17,13.49,1018,95,2.24,160,,75
"2020-10-05 05:00:00",12.04,11.1,11.75,10.77,13.39,1018,94,0.45,359,,20
"2020-10-05 06:00:00",12.12,11.34,11.87,11.16,12.94,1018,95,0.45,359,,40
"2020-10-05 07:00:00",12.24,11.46,12,9.76,13.39,1019,95,0.89,359,,75
"2020-10-05 08:00:00",13.03,12.09,12.84,11.72,14.5,1020,94,0.89,359,,90
"2020-10-05 09:00:00",13.66,12.87,13.56,12.83,14.17,1021,95,0.45,359,0.25,40
"2020-10-05 10:00:00",14.14,13.67,14.14,13.23,15.53,1021,97,0.45,165,0.38,75
"2020-10-05 10:00:00",14.14,13.67,14.14,13.23,15.53,1021,97,0.45,165,0.38,75
"2020-10-05 10:00:00",14.14,13.67,14.14,13.23,15.53,1021,97,0.45,165,0.38,75
"2020-10-05 11:00:00",14.63,14.16,14.68,13.95,17.53,1021,97,0.89,181,0.38,90
"2020-10-05 11:00:00",14.63,14.16,14.68,13.95,17.53,1021,97,0.89,181,0.38,90
"2020-10-05 12:00:00",16.09,15.12,16.21,14.63,18.96,1021,94,0.89,175,,40
"2020-10-05 13:00:00",17.45,14.72,17.44,15.19,20.01,1021,84,0.89,177,,90
"2020-10-05 14:00:00",18.07,14.76,18.05,16.93,19.59,1021,81,0.45,183,,90
"2020-10-05 15:00:00",17.83,14.72,17.81,15.93,19.59,1021,82,2.24,168,,90
"2020-10-05 16:00:00",16.91,14.91,16.95,15.82,18.76,1021,88,2.24,158,0.25,90
"2020-10-05 16:00:00",16.91,14.91,16.95,15.82,18.76,1021,88,2.24,158,0.25,90
"2020-10-05 17:00:00",16,15.04,16.11,15.27,17.37,1021,94,1.79,163,0.25,90
"2020-10-05 17:00:00",16,15.04,16.11,15.27,17.37,1021,94,1.79,163,0.25,90
"2020-10-05 17:00:00",16,15.04,16.11,15.27,17.37,1021,94,1.79,163,0.25,90
"2020-10-05 18:00:00",15.71,15.07,15.84,14.71,16.82,1021,96,1.79,359,0.34,90
"2020-10-05 19:00:00",15.57,15.1,15.72,15.06,15.96,1022,97,1.79,173,0.51,90
"2020-10-05 20:00:00",15.57,15.1,15.72,15.06,15.97,1022,97,1.34,156,0.25,90
"2020-10-05 20:00:00",15.57,15.1,15.72,15.06,15.97,1022,97,1.34,156,0.25,90
"2020-10-05 21:00:00",15.59,15.28,15.76,15.15,16.17,1022,98,0.89,176,,90
"2020-10-05 22:00:00",15.58,15.27,15.75,15.15,16.07,1022,98,0.45,359,0.25,90
"2020-10-05 23:00:00",15.69,15.38,15.87,15.27,16.69,1023,98,0.89,171,0.25,90
"2020-10-05 23:00:00",15.69,15.38,15.87,15.27,16.69,1023,98,0.89,171,0.25,90
"2020-10-06 00:00:00",15.69,15.38,15.87,15.27,16.69,1023,98,0.45,194,,90
"2020-10-06 01:00:00",15.67,15.36,15.85,15.27,16.69,1023,98,0.89,359,0.25,90
"2020-10-06 01:00:00",15.67,15.36,15.85,15.27,16.69,1023,98,0.89,359,0.25,90
"2020-10-06 02:00:00",15.69,15.38,15.87,15.27,16.69,1023,98,0.45,183,0.25,90
"2020-10-06 02:00:00",15.69,15.38,15.87,15.27,16.69,1023,98,0.45,183,0.25,90
"2020-10-06 03:00:00",15.82,15.5,16.02,15.27,16.69,1023,98,0.89,359,0.25,90
"2020-10-06 03:00:00",15.82,15.5,16.02,15.27,16.69,1023,98,0.89,359,0.25,90
"2020-10-06 04:00:00",15.8,15.48,15.99,15.27,16.69,1023,98,1.34,203,,90
"2020-10-06 04:00:00",15.8,15.48,15.99,15.27,16.69,1023,98,1.34,203,,90
"2020-10-06 05:00:00",15.9,15.74,16.13,15.27,16.69,1023,99,0.45,359,,90
"2020-10-06 06:00:00",16,15.84,16.24,15.27,16.69,1024,99,0.45,181,0.25,90
"2020-10-06 06:00:00",16,15.84,16.24,15.27,16.69,1024,99,0.45,181,0.25,90
"2020-10-06 07:00:00",16.01,15.85,16.25,15.27,16.69,1025,99,0.45,359,0.25,90
"2020-10-06 07:00:00",16.01,15.85,16.25,15.27,16.69,1025,99,0.45,359,0.25,90
"2020-10-06 07:00:00",16.01,15.85,16.25,15.27,16.69,1025,99,0.45,359,0.25,90
"2020-10-06 08:00:00",16.42,16.26,16.7,15.82,17.25,1025,99,2.24,200,0.25,90
"2020-10-06 08:00:00",16.42,16.26,16.7,15.82,17.25,1025,99,2.24,200,0.25,90
"2020-10-06 09:00:00",16.67,16.51,16.98,15.82,17.8,1025,99,1.79,178,0.25,90
"2020-10-06 09:00:00",16.67,16.51,16.98,15.82,17.8,1025,99,1.79,178,0.25,90
"2020-10-06 10:00:00",17.47,17.31,17.86,16.83,18.36,1026,99,0.89,189,,90
"2020-10-06 11:00:00",17.95,17.63,18.36,16.38,20.58,1026,98,0.45,189,,90
"2020-10-06 12:00:00",18.92,18.6,19.43,16.93,22.28,1026,98,3.13,210,,90
"2020-10-06 13:00:00",18.99,18.5,19.48,16.93,22.83,1026,97,0.89,326,,75
"2020-10-06 14:00:00",18.95,18.3,19.41,16.93,22.28,1025,96,0.45,169,,75
"2020-10-06 15:00:00",19.47,17.96,19.85,17.49,22.8,1025,91,0.45,127,,40
"2020-10-06 16:00:00",19.48,17.62,19.81,18.04,22.83,1025,89,2.24,290,,75
"2020-10-06 17:00:00",18.45,16.95,18.73,17.49,21.17,1024,91,0.89,70,,75
"2020-10-06 18:00:00",17.87,16.72,18.14,16.93,20.06,1025,93,0.45,30,,40
"2020-10-06 19:00:00",16.9,16.26,17.15,16.17,18.91,1025,96,0.45,77,,75
"2020-10-06 20:00:00",16.35,15.87,16.57,15.62,17.8,1025,97,0.89,359,,75
"2020-10-06 21:00:00",16.06,15.58,16.25,15.06,16.77,1026,97,0.89,27,,40
"2020-10-06 22:00:00",16.06,15.58,16.25,15.06,17.25,1026,97,0.89,359,,75
"2020-10-06 23:00:00",15.39,15.08,15.54,15.05,16.14,1026,98,0,0,,40
"2020-10-07 00:00:00",14.89,14.58,14.99,13.77,15.72,1026,98,0.45,359,,40
"2020-10-07 01:00:00",15.07,14.76,15.19,14.59,15.77,1026,98,1.34,359,,75
"2020-10-07 02:00:00",15.03,14.72,15.15,13.38,16.72,1026,98,1,0,,75
"2020-10-07 03:00:00",14.83,14.52,14.93,13.38,16.72,1026,98,0.45,58,0.25,75
"2020-10-07 03:00:00",14.83,14.52,14.93,13.38,16.72,1026,98,0.45,58,0.25,75
"2020-10-07 04:00:00",14.48,14.17,14.54,13.38,16.17,1025,98,0.45,359,0.25,75
"2020-10-07 05:00:00",14.42,14.11,14.48,13.39,16.72,1025,98,0.45,359,,75
"2020-10-07 06:00:00",14.3,13.99,14.34,13.39,15.77,1025,98,0.45,160,,75
"2020-10-07 07:00:00",14.3,13.99,14.34,12.84,16.72,1025,98,0.45,146,,75
"2020-10-07 08:00:00",15.22,14.91,15.36,13.38,17.83,1025,98,0.45,172,,75
"2020-10-07 09:00:00",16.93,15.79,17.11,15.62,18.27,1026,93,1.34,40,,20
"2020-10-07 10:00:00",19.21,16.99,19.46,17.23,21.17,1026,87,0.89,335,,40
"2020-10-07 11:00:00",20.42,17.81,20.74,19.15,21.82,1025,85,1.34,354,,40
"2020-10-07 12:00:00",21.38,17.79,21.66,18.51,24.59,1024,80,0.45,123,,20
"2020-10-07 13:00:00",22.09,17.87,22.37,18.76,25.71,1024,77,0.89,50,,20
"2020-10-07 14:00:00",22,17.78,22.27,19.51,24.63,1023,77,1.34,4,,20
"2020-10-07 15:00:00",21.49,17.49,21.73,19.15,25.61,1023,78,0.89,60,,20
"2020-10-07 16:00:00",21.04,17.06,21.24,19.51,24.63,1022,78,0.89,42,,0
"2020-10-07 17:00:00",19.91,16.75,20.1,18.34,22.97,1022,82,0.89,21,,0
"2020-10-07 18:00:00",18.53,16.15,18.68,16.51,22.27,1022,86,0.89,16,,75
"2020-10-07 19:00:00",17.7,15.69,17.82,15.23,20.74,1022,88,0.89,343,,0
"2020-10-07 20:00:00",17.01,15.53,17.14,15.23,20.19,1022,91,0.89,359,,0
"2020-10-07 21:00:00",16.65,15.35,16.77,14.77,19.08,1022,92,0.45,4,,0
"2020-10-07 22:00:00",16.38,15.41,16.53,14.77,19.08,1022,94,2,0,,0
"2020-10-07 23:00:00",16.19,15.22,16.32,14.77,17.38,1022,94,1,0,,0
"2020-10-08 00:00:00",15.53,14.9,15.65,12.77,16.83,1022,96,0.5,0,,97
"2020-10-08 01:00:00",15.01,14.38,15.07,12.77,16.72,1022,96,0.45,116,,93
"2020-10-08 02:00:00",15.28,14.81,15.4,13.77,16.72,1022,97,2,0,,100
"2020-10-08 03:00:00",14.57,14.1,14.62,12.77,17.97,1022,97,0.45,117,,99
"2020-10-08 04:00:00",14.53,14.22,14.6,13.38,16.17,1021,98,0.45,149,0.25,95
"2020-10-08 05:00:00",14.19,13.88,14.22,12.83,16.3,1021,98,0.45,125,,99
"2020-10-08 06:00:00",13.72,13.57,13.73,11.77,16.3,1021,99,0.45,359,0.25,99
"2020-10-08 07:00:00",13.79,13.48,13.78,12.51,16.3,1022,98,0.45,359,,90
"2020-10-08 08:00:00",14.43,14.27,14.51,13.51,17.41,1022,99,0.45,359,,75
"2020-10-08 09:00:00",15.38,15.07,15.53,14.51,18.39,1023,98,1,0,,75
"2020-10-08 10:00:00",16.79,16.31,17.06,14.76,19.04,1022,97,2,0,,75
"2020-10-08 11:00:00",18.28,16.61,18.51,15.51,21.82,1022,90,1.34,320,,75
"2020-10-08 12:00:00",19.83,17.05,20.06,15.51,24.04,1022,84,0.45,233,,20
"2020-10-08 13:00:00",20.35,16.98,20.56,15.96,25.15,1022,81,1.34,290,,0
"2020-10-08 14:00:00",20.47,16.51,20.61,17.43,25.05,1021,78,0.45,149,,0
"2020-10-08 15:00:00",19.85,15.7,19.9,17.43,24.63,1021,77,0.45,33,,20
"2020-10-08 16:00:00",19.32,15.39,19.34,17.49,24.08,1021,78,0.45,83,,0
"2020-10-08 17:00:00",18.52,14.81,18.49,16.51,22.41,1022,79,0.45,48,,0
"2020-10-08 18:00:00",16.85,14.13,16.78,15.51,20.19,1022,84,1.34,58,,0
"2020-10-08 19:00:00",16.21,13.87,16.13,15.27,18.39,1022,86,0.89,13,,0
"2020-10-08 20:00:00",15.59,13.79,15.53,13.73,18.39,1023,89,0.89,43,,0
"2020-10-08 21:00:00",14.83,13.54,14.77,13.43,16.86,1023,92,3.13,350,,0
"2020-10-08 22:00:00",14.56,13.44,14.5,12.33,17.83,1023,93,2,0,,0
"2020-10-08 23:00:00",13.97,13.02,13.88,12.43,15.74,1023,94,2,0,,20
"2020-10-09 00:00:00",13.57,12.79,13.46,11.77,15.19,1023,95,0.89,350,,42
"2020-10-09 01:00:00",13.21,12.27,13.04,11.77,14.63,1023,94,1,0,,57
"2020-10-09 02:00:00",12.71,12.09,12.54,10.77,14.63,1023,96,1,0,0.25,70
"2020-10-09 02:00:00",12.71,12.09,12.54,10.77,14.63,1023,96,1,0,0.25,70
"2020-10-09 03:00:00",12.39,11.61,12.17,9.77,15.61,1022,95,2,0,,0
"2020-10-09 04:00:00",12.01,11.39,11.77,10.77,14.08,1022,96,0.45,359,,69
"2020-10-09 05:00:00",12.36,11.58,12.13,11.77,14.08,1023,95,1,0,,64
"2020-10-09 06:00:00",11.22,10.61,10.9,9.77,14.08,1023,96,0.45,171,,65
"2020-10-09 07:00:00",11.24,11.24,11.03,10.51,14.63,1023,100,3,0,,67
"2020-10-09 08:00:00",12.52,12.37,12.41,10.51,14.63,1024,99,2,0,,61
"2020-10-09 09:00:00",14.51,13.56,14.47,12.51,16.27,1024,94,1,0,,24
"2020-10-09 10:00:00",17.64,14.72,17.63,15.51,19.43,1025,83,1.79,25,,0
"2020-10-09 11:00:00",19.9,15.13,19.88,17.78,21.82,1024,74,2.24,346,,20
"2020-10-09 12:00:00",20.37,14.94,20.32,18.51,21.77,1025,71,1.34,359,,20
"2020-10-09 13:00:00",20.96,15.29,20.94,18.76,22.94,1024,70,0.89,18,,20
"2020-10-09 14:00:00",21.48,15.78,21.51,18.73,23.39,1023,70,0.45,20,,0
"2020-10-09 15:00:00",20.48,15.69,20.52,18.6,23.94,1023,74,0.45,68,,0
"2020-10-09 16:00:00",19.79,16.44,19.94,18.23,22.97,1023,81,2.24,68,,0
"2020-10-09 17:00:00",18.54,16.15,18.7,17.49,21.86,1023,86,0.89,14,,40
"2020-10-09 18:00:00",17.31,15.65,17.45,16.51,20.06,1023,90,1.34,354,,20
"2020-10-09 19:00:00",16.32,15.02,16.41,15.73,18.38,1024,92,1.34,4,,40
"2020-10-09 20:00:00",15.47,14.51,15.53,14.77,17.41,1024,94,0.45,16,,20
"2020-10-09 21:00:00",15.11,14.32,15.16,14.15,16.86,1024,95,2.68,350,,20
"2020-10-09 22:00:00",14.72,13.93,14.73,13.73,16.3,1024,95,1,0,,49
"2020-10-09 23:00:00",14.64,14.01,14.67,12.93,16.3,1024,96,2,0,,72
"2020-10-10 00:00:00",13.83,13.2,13.78,11.77,15.74,1023,96,1,0,,20
"2020-10-10 01:00:00",13.62,12.83,13.52,10.77,15.19,1023,95,1,0,,40
"2020-10-10 02:00:00",13.01,12.39,12.87,10.77,15.19,1023,96,2,0,,20
"2020-10-10 03:00:00",12.71,12.25,12.57,9.77,17.28,1023,97,3,0,,90
"2020-10-10 04:00:00",12.4,12.09,12.25,9.77,17.28,1024,98,2,0,0.25,90
"2020-10-10 04:00:00",12.4,12.09,12.25,9.77,17.28,1024,98,2,0,0.25,90
"2020-10-10 05:00:00",11.99,11.99,11.86,10.77,16.72,1024,100,2,0,,75
"2020-10-10 06:00:00",12.58,12.27,12.45,11.77,15.74,1024,98,0.89,65,,40
"2020-10-10 07:00:00",12.32,11.86,12.14,10.77,15.74,1024,97,0.89,60,,20
"2020-10-10 08:00:00",13.8,13.01,13.72,12.77,16.17,1024,95,1.79,10,0.25,20
"2020-10-10 09:00:00",16,14.19,15.98,13.51,18.52,1025,89,1.79,21,,4
"2020-10-10 10:00:00",18.31,14.01,18.18,13.56,20.71,1025,76,1.34,359,,0
"2020-10-10 11:00:00",20.64,14.76,20.56,17.51,22.37,1025,69,0.45,359,,0
"2020-10-10 12:00:00",22.06,14.7,21.97,20.51,22.93,1024,63,1.34,339,,0
"2020-10-10 13:00:00",23.08,14.64,22.98,20.56,24.04,1024,59,1.79,10,0.25,0
"2020-10-10 14:00:00",23.14,14.7,23.05,20.51,25.06,1023,59,1.79,4,,0
"2020-10-10 15:00:00",23.05,14.35,22.93,20.51,25.61,1023,58,1.34,348,,0
"2020-10-10 16:00:00",23.02,14.58,22.92,20.51,25.06,1022,59,2.68,11,,0
"2020-10-10 17:00:00",21.91,14.31,21.78,18.51,25.05,1023,62,1.79,359,,0
"2020-10-10 18:00:00",20.48,12.96,20.2,17.51,22.28,1023,62,2.24,354,,0
"2020-10-10 19:00:00",19.04,12.32,18.7,17.51,20.15,1023,65,2.68,359,,0
"2020-10-10 20:00:00",18.18,11.96,17.8,16.97,18.95,1024,67,2.68,354,,0
"2020-10-10 21:00:00",17.07,11.56,16.66,15.27,18.94,1024,70,2.68,35,,0
"2020-10-10 22:00:00",16.35,11.09,15.89,15.47,17.83,1024,71,1.79,37,,0
"2020-10-10 23:00:00",16.03,11.2,15.59,13.73,17.83,1024,73,1.79,23,,0
"2020-10-11 00:00:00",15.38,10.78,14.91,12.77,17.83,1024,74,1.79,27,,0
"2020-10-11 01:00:00",15.57,10.55,15.06,13.37,17.83,1024,72,0.89,14,,0
"2020-10-11 02:00:00",15.33,9.68,14.72,13.73,17.23,1024,69,1.34,343,,0
"2020-10-11 03:00:00",14.45,9.05,13.78,11.67,16.67,1025,70,1.34,38,,0
"2020-10-11 04:00:00",14.39,8.78,13.69,11.77,16.12,1024,69,1.79,4,,0
"2020-10-11 05:00:00",13.39,8.04,12.61,10.47,15.56,1025,70,1.34,23,,0
"2020-10-11 06:00:00",13.05,7.92,12.26,10.43,15.01,1025,71,0.89,87,,0
"2020-10-11 07:00:00",12.25,7.95,11.49,9.37,15.01,1026,75,0.89,4,,0
"2020-10-11 08:00:00",14.22,8.62,13.5,12.77,15.56,1027,69,0.45,25,,0
"2020-10-11 09:00:00",16.21,8.93,15.51,15.19,16.82,1027,62,2.24,48,,0
"2020-10-11 10:00:00",17.73,9.37,17.07,16.3,18.94,1027,58,1.79,36,,0
"2020-10-11 11:00:00",18.95,9.45,18.31,17.41,19.67,1027,54,2.24,19,,0
"2020-10-11 12:00:00",19.88,9.46,19.26,19.05,20.87,1027,51,1.34,14,,0
"2020-10-11 13:00:00",21.05,9.63,20.46,20.16,21.57,1026,48,1.34,14,,0
"2020-10-11 14:00:00",21.22,9.78,20.65,20.56,21.73,1026,48,1.79,30,,0
"2020-10-11 15:00:00",20.45,9.98,19.88,18.51,22.28,1025,51,2.68,35,,20
"2020-10-11 16:00:00",20.56,10.66,20.06,18.51,22.84,1025,53,2.24,35,,0
"2020-10-11 17:00:00",20.49,10.87,20,17.51,22.28,1025,54,1.34,343,,0
"2020-10-11 18:00:00",18.82,9.87,18.22,16.16,20.71,1025,56,1.34,4,,20
"2020-10-11 19:00:00",17.54,9.19,16.86,15.77,19.04,1026,58,1.34,341,,0
"2020-10-11 20:00:00",17.08,9.01,16.38,15.43,17.93,1026,59,2.24,359,,0
"2020-10-11 21:00:00",16.06,8.55,15.31,15.27,16.82,1026,61,2.24,8,,0
"2020-10-11 22:00:00",15.03,8.05,14.23,13.77,16.17,1026,63,2.24,17,,0
"2020-10-11 23:00:00",14.37,7.43,13.51,13.43,14.77,1027,63,2.68,4,,0
"2020-10-12 00:00:00",13.83,7.14,12.94,11.73,15.06,1026,64,2.24,52,,0
"2020-10-12 01:00:00",13.77,7.09,12.87,12.23,15.61,1026,64,1.79,31,,0
"2020-10-12 02:00:00",13.12,6.7,12.18,11.67,14.08,1027,65,2.68,38,,0
"2020-10-12 03:00:00",12.67,6.27,11.69,11.23,13.52,1026,65,1.34,48,,0
"2020-10-12 04:00:00",12,5.63,10.95,8.73,13.52,1026,65,0.89,17,,0
"2020-10-12 05:00:00",11.29,4.96,10.17,8.77,12.94,1026,65,0.45,342,,0
"2020-10-12 06:00:00",10.26,4.41,9.09,8.23,12.78,1027,67,1.79,37,,0
"2020-10-12 07:00:00",10.6,4.73,9.47,8.36,11.73,1027,67,0.89,11,,0
"2020-10-12 08:00:00",12.39,5.78,11.36,11.43,13.89,1027,64,1.34,17,,0
"2020-10-12 09:00:00",14.9,6.47,13.93,14.43,15.37,1027,57,0.89,4,,0
"2020-10-12 10:00:00",16.86,6.96,15.96,16.17,17.78,1028,52,1.79,155,,0
"2020-10-12 11:00:00",18.73,7.51,17.91,18.23,19.45,1027,48,1.34,31,,0
"2020-10-12 12:00:00",19.22,7.65,18.42,17.77,20.33,1027,47,0.45,93,,0
"2020-10-12 13:00:00",19.69,8.39,18.97,17.51,22.37,1026,48,1.79,359,,0
"2020-10-12 14:00:00",20.1,10.23,19.55,17.78,22.28,1025,53,1.34,4,,0
"2020-10-12 15:00:00",19.48,12.02,19.1,17.51,21.86,1025,62,0.45,56,,20
"2020-10-12 16:00:00",19.81,12.57,19.49,16.51,22.28,1024,63,0.45,151,,0
"2020-10-12 17:00:00",19.39,13.56,19.19,16.51,21.26,1024,69,1.34,359,,0
"2020-10-12 18:00:00",17.5,13.23,17.29,14.51,20.15,1024,76,0.45,21,,0
"2020-10-12 19:00:00",16.14,12.88,15.92,14.23,18.52,1024,81,0.89,46,,20
"2020-10-12 20:00:00",15.3,13.15,15.16,13.77,17.97,1024,87,0.89,359,,0
"2020-10-12 21:00:00",14.96,12.99,14.81,13.43,16.86,1024,88,0.89,16,,0
"2020-10-12 22:00:00",14.65,13.03,14.52,12.43,16.86,1024,90,0.89,324,,20
"2020-10-12 23:00:00",14.2,12.75,14.05,12.27,16.3,1024,91,1.34,4,,0
"2020-10-13 00:00:00",14.04,12.76,13.9,11.72,15.74,1023,92,1.79,10,,0
"2020-10-13 01:00:00",13.97,12.53,13.8,11.77,14.71,1023,91,1.34,9,,0
"2020-10-13 02:00:00",13.75,12.64,13.61,12.37,14.63,1022,93,1.79,354,,0
"2020-10-13 03:00:00",13.49,12.38,13.32,11.77,14.63,1022,93,1.34,13,,0
"2020-10-13 04:00:00",13,12.06,12.81,11.77,14.63,1022,94,0.89,22,,0
"2020-10-13 05:00:00",12.71,11.77,12.49,11.77,14.63,1022,94,1,0,,0
"2020-10-13 06:00:00",11.99,11.21,11.73,9.77,13.49,1021,95,0.89,26,,20
"2020-10-13 07:00:00",12.34,11.4,12.08,10.96,13.73,1021,94,1,0,,40
"2020-10-13 08:00:00",14.2,12.92,14.08,12.51,15.37,1021,92,0.45,116,,75
"2020-10-13 09:00:00",15.56,13.76,15.5,14.51,16.83,1021,89,0.45,359,,90
"2020-10-13 10:00:00",15.63,14.17,15.62,14.51,17.37,1021,91,2.24,330,,75
"2020-10-13 11:00:00",16.74,14.92,16.79,15.51,18.48,1021,89,0.45,221,,75
"2020-10-13 12:00:00",17.98,13.69,17.82,15.36,20.71,1021,76,0.45,77,0.25,20
"2020-10-13 13:00:00",18.2,12.86,17.93,15.36,20.74,1020,71,0.89,60,,0
"2020-10-13 14:00:00",18.38,12.6,18.08,16.38,20.74,1019,69,1.79,25,,0
"2020-10-13 15:00:00",17.78,11.58,17.36,16.38,20.19,1019,67,0.89,102,,0
"2020-10-13 16:00:00",16.89,10.95,16.41,15.27,19.08,1018,68,2.24,42,,0
"2020-10-13 17:00:00",15.8,10.35,15.26,14.71,17.41,1018,70,1.79,324,,0
"2020-10-13 18:00:00",14.35,10.18,13.82,13.51,16.17,1018,76,2.68,359,,0
"2020-10-13 19:00:00",13.99,10.41,13.51,13.51,15.61,1018,79,1.34,30,,0
"2020-10-13 20:00:00",13.5,10.31,13.02,13.04,14.08,1019,81,0.89,4,,0
"2020-10-13 21:00:00",13.09,10.27,12.62,12.77,13.52,1019,83,1.34,359,,0
"2020-10-13 22:00:00",12.51,9.7,11.98,11.77,13.34,1019,83,1.34,339,,0
"2020-10-13 23:00:00",11.84,9.05,11.25,10.61,13.34,1019,83,2.24,24,,0
"2020-10-14 00:00:00",11.13,8.53,10.49,9.49,12.78,1019,84,0.45,10,,0
"2020-10-14 01:00:00",11.3,8.52,10.65,10.23,12.83,1019,83,0.45,359,,0
"2020-10-14 02:00:00",10.95,7.64,10.19,10.17,12.83,1019,80,0.89,4,,0
"2020-10-14 03:00:00",10.39,7.98,9.7,8.77,12.28,1018,85,0.89,359,,0
"2020-10-14 04:00:00",10.11,7.53,9.37,9.17,11.72,1018,84,1.34,4,,20
"2020-10-14 05:00:00",9.97,7.74,9.79,8.73,11.17,1018,86,1.34,4,,0
"2020-10-14 06:00:00",9.83,7.6,9.63,7.93,10.62,1018,86,1.34,11,,0
"2020-10-14 07:00:00",8.97,7.09,8.66,6.51,10.16,1019,88,1.34,8,,0
"2020-10-14 08:00:00",10.67,8.77,10.09,8.51,11.83,1019,88,1.34,22,,0
"2020-10-14 09:00:00",12.93,9.57,12.37,11.73,14.59,1019,80,1.34,359,,0
"2020-10-14 10:00:00",14.93,9.72,14.33,13.95,16.26,1019,71,2.24,13,,20
"2020-10-14 11:00:00",16.11,9.76,15.5,15.27,18.39,1020,66,1.34,4,,40
"2020-10-14 12:00:00",16.14,10.46,15.61,14.33,17.38,1020,69,3.13,52,,40
"2020-10-14 13:00:00",16.18,10.92,15.71,15.27,18.94,1019,71,0.89,43,,20
"2020-10-14 14:00:00",16.54,11.05,16.08,15.27,18.48,1019,70,1.34,325,,40
"2020-10-14 15:00:00",16.34,10.65,15.83,15.27,17.93,1018,69,0.89,43,,20
"2020-10-14 16:00:00",16.33,9.97,15.74,15.27,17.83,1018,66,1.79,359,,20
"2020-10-14 17:00:00",15.55,10.53,15.04,14.51,16.82,1018,72,0.89,317,,20
"2020-10-14 18:00:00",14,10.42,13.52,13.04,15.71,1019,79,1.34,70,,0
"2020-10-14 19:00:00",13.05,10.59,12.63,12.47,14.08,1019,85,1.34,37,,0
"2020-10-14 20:00:00",12.48,10.38,12.06,11.16,13.52,1019,87,0.89,326,,0
"2020-10-14 21:00:00",12.15,10.22,11.72,10.61,13.94,1020,88,0.45,4,,0
"2020-10-14 22:00:00",11.69,9.6,11.19,9.43,12.83,1020,87,0.89,25,,0
"2020-10-14 23:00:00",11.05,9.14,10.51,8.38,12.28,1020,88,0.45,10,,0
"2020-10-15 00:00:00",10.27,8.7,9.7,7.73,11.86,1020,90,1.34,18,,0
"2020-10-15 01:00:00",10.04,8.64,9.48,7.27,11.3,1021,91,0.89,27,,0
"2020-10-15 02:00:00",9.72,8,9.51,6.72,11.86,1020,89,1.34,359,,0
"2020-10-15 03:00:00",9.29,7.41,9.29,6.93,10.74,1020,88,0.89,354,,0
"2020-10-15 04:00:00",9,7.29,9,5.61,10.61,1020,89,0.89,359,,0
"2020-10-15 05:00:00",8.71,6.33,8.36,6.23,10.74,1020,85,1.34,33,,0
"2020-10-15 06:00:00",8.64,6.6,7.61,7.23,10.74,1021,87,2,0,,0
"2020-10-15 07:00:00",7.61,6.08,7.61,5.51,10.19,1021,90,0.45,121,,0
"2020-10-15 08:00:00",9.23,7.51,9.23,6.51,12.97,1021,89,0.45,135,,0
"2020-10-15 09:00:00",11.89,8.74,11.25,10.16,12.93,1021,81,1,0,,0
"2020-10-15 10:00:00",14.68,9.27,14.03,13.6,15.71,1022,70,0.45,14,,0
"2020-10-15 11:00:00",15.89,9.78,15.28,15.06,17.83,1022,67,0.89,50,,0
"2020-10-15 12:00:00",16.61,9.78,16,15.51,19.5,1021,64,2.24,359,,20
"2020-10-15 13:00:00",17.02,10.4,16.47,15.73,19.5,1020,65,0.45,82,,20
"2020-10-15 14:00:00",17.46,10.58,16.93,15.51,19.59,1020,64,1.79,14,,20
"2020-10-15 15:00:00",16.68,10.75,16.18,15.27,18.52,1019,68,1.34,293,,20
"2020-10-15 16:00:00",16.45,10.97,15.98,15.01,17.97,1019,70,1.79,359,,20
"2020-10-15 17:00:00",15.53,10.92,15.07,14.15,17.41,1019,74,1.34,87,,20
"2020-10-15 18:00:00",14.27,10.3,13.76,13.51,15.71,1019,77,1.79,18,,0
"2020-10-15 19:00:00",13.48,10.29,13,12.77,15.19,1019,81,0.89,32,,0
"2020-10-15 20:00:00",12.74,10.11,12.26,10.73,14.63,1019,84,0.45,4,,0
"2020-10-15 21:00:00",12.21,9.77,11.71,9.83,13.48,1020,85,0.89,29,,0
"2020-10-15 22:00:00",11.75,9.49,11.23,9.77,12.97,1020,86,0.45,15,,0
"2020-10-15 23:00:00",11.08,9.17,10.54,8.77,13.52,1020,88,2,0,,0
"2020-10-16 00:00:00",10.95,9.04,10.4,8.87,11.83,1020,88,0.45,359,,0
"2020-10-16 01:00:00",10.53,8.12,9.86,8.89,11.17,1020,85,0.45,189,,0
"2020-10-16 02:00:00",10.05,7.3,9.28,8.77,10.72,1019,83,0.89,118,,0
