"dt_iso","temp","dew_point","feels_like","temp_min","temp_max","pressure","humidity","wind_speed","wind_deg","rain_1h","clouds_all","weather_main","weather_description"
"2021-11-29 15:00:00",13.05,9.68,12.5,12.77,13.51,1023,80,2.68,290,,75,"Clouds","broken clouds"
"2021-11-29 16:00:00",12.14,9.52,11.6,11.73,12.97,1023,84,0.89,359,,75,"Clouds","broken clouds"
"2021-11-29 17:00:00",11.36,9.45,10.85,10.77,11.86,1024,88,2.68,310,0.25,75,"Rain","light rain"
"2021-11-29 18:00:00",10.42,9.02,9.89,10.06,11.12,1024,91,0.89,4,0.25,75,"Rain","light rain"
"2021-11-29 19:00:00",10.55,8.98,10.01,10.15,10.77,1023,90,2.24,110,,75,"Clouds","broken clouds"
"2021-11-29 20:00:00",10.18,8.94,9.66,9.45,10.77,1024,92,0.45,104,,75,"Clouds","broken clouds"
"2021-11-29 21:00:00",9.99,8.75,8.99,9.45,10.77,1024,92,2.24,150,,75,"Clouds","broken clouds"
"2021-11-29 22:00:00",9.45,8.53,9.45,8.77,10.16,1024,94,0.45,168,,20,"Fog","fog"
"2021-11-29 23:00:00",8.99,8.23,8.99,8.48,9.6,1024,95,0.45,172,,20,"Fog","fog"
"2021-11-30 00:00:00",8.72,7.96,8.72,7.93,9.6,1024,95,0.45,172,0.25,88,"Fog","fog"
"2021-11-30 00:00:00",8.72,7.96,8.72,7.93,9.6,1024,95,0.45,172,0.25,88,"Rain","light rain"
"2021-11-30 01:00:00",8.04,7.44,8.04,7.77,8.52,1025,96,0.89,130,,20,"Fog","fog"
"2021-11-30 02:00:00",7.16,6.87,5.67,6.77,7.97,1025,98,2.24,130,,40,"Fog","fog"
"2021-11-30 03:00:00",6.77,6.77,4.57,6.77,7.41,1025,100,3.09,110,,20,"Fog","fog"
"2021-11-30 04:00:00",6.77,6.77,4.26,6.77,7.97,1025,100,3.6,110,,20,"Fog","fog"
"2021-11-30 05:00:00",5.77,5.77,5.77,5.77,7.97,1026,100,1.03,0,,20,"Fog","fog"
"2021-11-30 06:00:00",5.77,5.77,4.77,5.77,7.97,1026,100,1.54,70,,20,"Fog","fog"
"2021-11-30 07:00:00",5.28,5.28,2.14,3.51,7.41,1026,100,4.12,100,,20,"Clouds","few clouds"
"2021-11-30 08:00:00",5.44,5.15,5.44,3.51,7.41,1028,98,1.03,0,,40,"Clouds","scattered clouds"
"2021-11-30 09:00:00",7.06,6.77,7.06,3.51,7.97,1028,98,0.45,76,,40,"Clouds","scattered clouds"
"2021-11-30 10:00:00",9.5,7.45,7.86,8.51,9.77,1028,87,3.09,110,,20,"Clouds","few clouds"
"2021-11-30 11:00:00",10.51,8.78,9.94,10.06,11.86,1029,89,0.89,132,,0,"Clear","sky is clear"
"2021-11-30 12:00:00",12.41,9.06,11.8,11.73,14.45,1027,80,0.89,182,,0,"Clear","sky is clear"
"2021-11-30 13:00:00",13.53,9.19,12.9,12.51,15.56,1026,75,2.68,130,,0,"Clear","sky is clear"
"2021-11-30 14:00:00",14.24,8.85,13.55,13.51,14.77,1026,70,2.68,130,,0,"Clear","sky is clear"
"2021-11-30 15:00:00",14.04,9.08,13.38,13.48,14.6,1025,72,0.45,35,,0,"Clear","sky is clear"
"2021-11-30 16:00:00",13.32,8.38,12.59,12.77,13.52,1026,72,2.24,300,,0,"Clear","sky is clear"
"2021-11-30 17:00:00",12.4,7.9,11.63,11.77,12.94,1026,74,0.89,290,,0,"Clear","sky is clear"
"2021-11-30 18:00:00",11.06,7.56,10.28,9.51,11.3,1026,79,2.27,298,,2,"Clear","sky is clear"
"2021-11-30 19:00:00",9.72,7.32,9.72,8.77,10.74,1027,85,0,0,,0,"Clear","sky is clear"
"2021-11-30 20:00:00",9.79,7.39,9.79,9.45,10.19,1027,85,0.45,39,,7,"Clear","sky is clear"
"2021-11-30 21:00:00",9.44,7.22,8.59,8.34,10.16,1027,86,1.94,13,,12,"Clouds","few clouds"
"2021-11-30 22:00:00",7.97,6.43,7.97,5.77,9.63,1027,90,0.89,147,,10,"Fog","fog"
"2021-11-30 23:00:00",7.47,6.26,7.47,6.77,9.63,1027,92,0.89,359,,43,"Clouds","scattered clouds"
"2021-12-01 00:00:00",6.91,5.86,6.33,5.77,9.63,1026,93,1.34,165,,56,"Clouds","broken clouds"
"2021-12-01 01:00:00",5.45,5.45,5.45,4.77,9.08,1027,100,1.03,0,,91,"Fog","fog"
"2021-12-01 02:00:00",7.13,7.13,4.41,6.12,9.08,1026,100,4.12,120,,96,"Fog","fog"
"2021-12-01 03:00:00",7.13,7.13,5.37,6.12,9.08,1026,100,2.57,120,,20,"Clouds","few clouds"
"2021-12-01 04:00:00",8.06,7,5.56,5.56,9.63,1026,93,4.12,130,,40,"Clouds","scattered clouds"
"2021-12-01 05:00:00",7.97,6.91,5.45,5.01,9.08,1025,93,4.12,130,,75,"Clouds","broken clouds"
"2021-12-01 06:00:00",7.21,5.84,4.79,6.73,9.63,1026,91,3.6,120,,75,"Clouds","broken clouds"
"2021-12-01 07:00:00",7.88,5.69,5.91,5.51,9.08,1026,86,3.09,140,,75,"Clouds","broken clouds"
"2021-12-01 08:00:00",7.82,5.96,7.82,6.12,9.08,1026,88,0.45,96,0.12,75,"Drizzle","light intensity drizzle rain"
"2021-12-01 08:00:00",7.82,5.96,7.82,6.12,9.08,1026,88,0.45,96,0.12,75,"Rain","light rain"
"2021-12-01 09:00:00",7.92,6.86,7.92,7.28,9.08,1026,93,0.89,74,0.51,75,"Rain","light rain"
"2021-12-01 10:00:00",8.41,7.19,8.02,7.84,9.77,1025,92,1.34,359,0.32,75,"Drizzle","light intensity drizzle"
"2021-12-01 10:00:00",8.41,7.19,8.02,7.84,9.77,1025,92,1.34,359,0.32,75,"Mist","mist"
"2021-12-01 10:00:00",8.41,7.19,8.02,7.84,9.77,1025,92,1.34,359,0.32,75,"Rain","light rain"
"2021-12-01 11:00:00",9.65,8.73,9.43,9.51,9.77,1023,94,1.34,176,0.24,75,"Drizzle","rain and drizzle"
"2021-12-01 11:00:00",9.65,8.73,9.43,9.51,9.77,1023,94,1.34,176,0.24,75,"Mist","mist"
"2021-12-01 11:00:00",9.65,8.73,9.43,9.51,9.77,1023,94,1.34,176,0.24,75,"Rain","light rain"
"2021-12-01 12:00:00",9.95,9.34,9.31,9.04,10.77,1022,96,1.79,185,0.25,75,"Drizzle","rain and drizzle"
"2021-12-01 12:00:00",9.95,9.34,9.31,9.04,10.77,1022,96,1.79,185,0.25,75,"Mist","mist"
"2021-12-01 12:00:00",9.95,9.34,9.31,9.04,10.77,1022,96,1.79,185,0.25,75,"Rain","light rain"
"2021-12-01 13:00:00",10.56,9.95,10.18,9.51,11.77,1022,96,0.89,180,1.53,75,"Rain","moderate rain"
"2021-12-01 14:00:00",11.09,10.16,10.71,10.71,11.51,1021,94,3.58,340,0.34,99,"Rain","light rain"
"2021-12-01 15:00:00",12.02,10.76,11.68,11.3,12.77,1020,92,0.89,22,,40,"Clouds","scattered clouds"
"2021-12-01 16:00:00",11.88,9.96,11.42,10.74,12.77,1021,88,2.24,332,,40,"Clouds","scattered clouds"
"2021-12-01 17:00:00",11.2,9.12,10.65,10.71,11.77,1020,87,1.79,93,,40,"Clouds","scattered clouds"
"2021-12-01 18:00:00",10.96,8.37,10.3,10.15,11.77,1021,84,1.34,41,,20,"Clouds","few clouds"
"2021-12-01 19:00:00",10.54,7.95,9.84,9.59,11.77,1021,84,1.34,341,,40,"Clouds","scattered clouds"
"2021-12-01 20:00:00",10.15,7.74,9.44,9.5,10.77,1021,85,1.34,26,,20,"Clouds","few clouds"
"2021-12-01 21:00:00",9.64,7.58,9.64,9.04,10.16,1020,87,0.45,39,,20,"Clouds","few clouds"
"2021-12-01 22:00:00",9.51,7.79,9.51,8.95,10.16,1020,89,0.89,4,0.25,75,"Rain","moderate rain"
"2021-12-01 23:00:00",9.34,8.27,9.34,8.95,9.77,1019,93,0.45,33,0.25,75,"Rain","light rain"
"2021-12-02 00:00:00",9.19,7.96,8.91,8.48,9.77,1019,92,1.34,4,1.02,75,"Rain","moderate rain"
"2021-12-02 01:00:00",8.82,8.06,7.62,8.39,9.77,1019,95,2.24,340,0.25,75,"Rain","moderate rain"
"2021-12-02 02:00:00",8.82,8.06,6.54,8.39,9.77,1018,95,4.02,350,1.02,75,"Rain","light intensity shower rain"
"2021-12-02 03:00:00",9.01,8.25,6.05,8.48,9.77,1018,95,5.81,340,0.51,75,"Rain","light intensity shower rain"
"2021-12-02 04:00:00",8.04,7.59,5.81,7.77,8.52,1018,97,3.58,0,0.19,40,"Rain","light rain"
"2021-12-02 05:00:00",7.35,6.76,4.74,6.77,7.97,1018,96,4.02,350,,0,"Clear","sky is clear"
"2021-12-02 06:00:00",7.25,5.88,4.61,6.82,7.97,1019,91,4.02,0,,0,"Clear","sky is clear"
"2021-12-02 07:00:00",6.02,4.98,3.64,4.77,9.08,1019,93,3.13,340,0.25,20,"Rain","light rain"
"2021-12-02 08:00:00",6.41,4.73,6.41,4.77,7.97,1019,89,0.45,4,,20,"Clouds","few clouds"
"2021-12-02 09:00:00",7.87,5.51,6.91,6.82,8.77,1020,85,1.79,346,,20,"Clouds","few clouds"
"2021-12-02 10:00:00",9.63,6.53,9.4,9.08,9.77,1021,81,1.34,4,,0,"Clear","sky is clear"
"2021-12-02 11:00:00",10.86,6.8,9.99,10.51,11.26,1022,76,1.79,17,,0,"Clear","sky is clear"
"2021-12-02 12:00:00",11.24,5.35,10.17,10.62,11.77,1022,67,2.24,21,,20,"Clouds","few clouds"
"2021-12-02 13:00:00",11.84,5.7,10.8,11.3,12.51,1022,66,4.02,34,,20,"Clouds","few clouds"
"2021-12-02 14:00:00",12.31,5.93,11.29,11.73,12.77,1021,65,2.24,14,,40,"Clouds","scattered clouds"
"2021-12-02 15:00:00",12.62,6.44,11.66,12.23,12.84,1022,66,6.26,350,,20,"Clouds","few clouds"
"2021-12-02 16:00:00",11.86,6.36,10.9,11.3,12.28,1022,69,1.79,354,,20,"Clouds","few clouds"
"2021-12-02 17:00:00",11.15,6.3,10.2,10.74,11.51,1022,72,0.89,359,,0,"Clear","sky is clear"
"2021-12-02 18:00:00",9.85,6.2,9.65,8.77,11.51,1023,78,1.34,45,,0,"Clear","sky is clear"
"2021-12-02 19:00:00",9.12,5.49,8.83,8.77,10.56,1024,78,1.34,342,,0,"Clear","sky is clear"
"2021-12-02 20:00:00",8.49,5.06,8.11,7.77,9.05,1024,79,1.34,359,,0,"Clear","sky is clear"
"2021-12-02 21:00:00",7.85,4.62,6.89,6.77,9.45,1024,80,1.79,18,,0,"Clear","sky is clear"
"2021-12-02 22:00:00",7.65,4.6,6.66,6.77,8.89,1025,81,1.79,4,,0,"Clear","sky is clear"
"2021-12-02 23:00:00",6.89,4.03,5.78,5.77,8.34,1025,82,1.79,16,,0,"Clear","sky is clear"
"2021-12-03 00:00:00",7.21,4.17,7.21,6.82,7.97,1025,81,0.89,10,,0,"Clear","sky is clear"
"2021-12-03 01:00:00",6.54,3.86,4.59,5.77,7.97,1026,83,2.68,350,,0,"Clear","sky is clear"
"2021-12-03 02:00:00",6.29,3.62,4.29,5.71,7.28,1026,83,2.68,0,,0,"Clear","sky is clear"
"2021-12-03 03:00:00",5.92,3.26,3.72,5.71,6.17,1026,83,2.85,21,,1,"Clear","sky is clear"
"2021-12-03 04:00:00",4.79,2.97,3.93,3.77,6.3,1026,88,1.34,160,,0,"Clear","sky is clear"
"2021-12-03 05:00:00",4.39,3.21,3.2,3.77,5.74,1026,92,1.54,100,,0,"Clear","sky is clear"
"2021-12-03 06:00:00",4.02,2.84,3.06,3.77,5.74,1026,92,1.34,10,,0,"Clear","sky is clear"
"2021-12-03 07:00:00",3.86,2.83,0.71,0.51,6.3,1027,93,3.6,110,,0,"Clear","sky is clear"
"2021-12-03 08:00:00",4.02,2.53,4.02,1.51,6.86,1027,90,0.89,129,,0,"Clear","sky is clear"
"2021-12-03 09:00:00",5.28,4.24,5.28,3.51,7.41,1028,93,1.03,0,,0,"Clear","sky is clear"
"2021-12-03 10:00:00",7.85,5.82,6.63,7.23,9.08,1028,87,2.06,130,,40,"Clouds","scattered clouds"
"2021-12-03 11:00:00",9.04,5.96,9.04,7.94,11.51,1027,81,0.89,150,,75,"Clouds","broken clouds"
"2021-12-03 12:00:00",9.86,6.21,9.66,9.05,12.78,1027,78,1.34,179,,75,"Clouds","broken clouds"
"2021-12-03 13:00:00",11.27,7.2,10.44,10.71,12.51,1026,76,1.34,140,,75,"Clouds","broken clouds"
"2021-12-03 14:00:00",11.78,7.69,11,11.17,12.78,1026,76,0.45,176,,75,"Clouds","broken clouds"
"2021-12-03 15:00:00",11.78,8.45,11.1,11.17,12.78,1025,80,1.34,176,,75,"Clouds","broken clouds"
"2021-12-03 16:00:00",11.57,8.96,10.98,10.74,12.51,1025,84,0.89,191,,75,"Clouds","broken clouds"
"2021-12-03 17:00:00",11.21,9.3,10.68,10.19,12.23,1025,88,1.34,195,,75,"Clouds","broken clouds"
"2021-12-03 18:00:00",10.63,8.89,10.07,10.06,11.67,1025,89,0.45,176,,75,"Clouds","broken clouds"
"2021-12-03 19:00:00",10.51,9.43,10.04,10.06,11.51,1025,93,1.34,172,,75,"Drizzle","light intensity drizzle rain"
"2021-12-03 20:00:00",10.3,9.38,9.84,9.59,11.12,1025,94,0.89,359,0.34,75,"Rain","light rain"
"2021-12-03 20:00:00",10.3,9.38,9.84,9.59,11.12,1025,94,0.89,359,0.34,75,"Drizzle","light intensity drizzle rain"
"2021-12-03 20:00:00",10.3,9.38,9.84,9.59,11.12,1025,94,0.89,359,0.34,75,"Mist","mist"
"2021-12-03 21:00:00",10.14,9.38,9.69,9.59,10.77,1025,95,1.34,359,0.25,90,"Drizzle","light intensity drizzle"
"2021-12-03 21:00:00",10.14,9.38,9.69,9.59,10.77,1025,95,1.34,359,0.25,90,"Rain","light rain"
"2021-12-03 22:00:00",10.02,9.41,9.58,9.5,10.77,1025,96,1.34,359,0.38,90,"Rain","light rain"
"2021-12-03 23:00:00",10.14,9.53,9.72,9.59,10.77,1025,96,1.34,216,0.25,90,"Rain","light rain"
"2021-12-03 23:00:00",10.14,9.53,9.72,9.59,10.77,1025,96,1.34,216,0.25,90,"Drizzle","light intensity drizzle"
"2021-12-04 00:00:00",10.3,9.69,9.89,9.59,10.77,1025,96,1.34,176,,90,"Drizzle","light intensity drizzle"
"2021-12-04 00:00:00",10.3,9.69,9.89,9.59,10.77,1025,96,1.34,176,,90,"Mist","mist"
"2021-12-04 01:00:00",10.32,9.71,9.91,9.59,11.3,1025,96,1.79,359,0.25,90,"Mist","mist"
"2021-12-04 01:00:00",10.32,9.71,9.91,9.59,11.3,1025,96,1.79,359,0.25,90,"Rain","light rain"
"2021-12-04 01:00:00",10.32,9.71,9.91,9.59,11.3,1025,96,1.79,359,0.25,90,"Drizzle","light intensity drizzle"
"2021-12-04 02:00:00",10.17,10.02,9.83,9.59,11.3,1025,99,6.26,180,0.64,90,"Rain","light rain"
"2021-12-04 02:00:00",10.17,10.02,9.83,9.59,11.3,1025,99,6.26,180,0.64,90,"Drizzle","light intensity drizzle"
"2021-12-04 03:00:00",10.67,10.21,10.33,9.59,11.86,1025,97,6.26,180,0.89,90,"Rain","light rain"
"2021-12-04 03:00:00",10.67,10.21,10.33,9.59,11.86,1025,97,6.26,180,0.89,90,"Drizzle","light intensity drizzle"
"2021-12-04 03:00:00",10.67,10.21,10.33,9.59,11.86,1025,97,6.26,180,0.89,90,"Mist","mist"
"2021-12-04 04:00:00",10.78,10.63,10.5,10.15,11.86,1024,99,5.36,200,0.38,90,"Rain","light rain"
"2021-12-04 05:00:00",10.97,10.82,10.71,10.15,11.86,1024,99,4.47,190,0.25,90,"Drizzle","light intensity drizzle"
"2021-12-04 05:00:00",10.97,10.82,10.71,10.15,11.86,1024,99,4.47,190,0.25,90,"Mist","mist"
"2021-12-04 05:00:00",10.97,10.82,10.71,10.15,11.86,1024,99,4.47,190,0.25,90,"Rain","light rain"
"2021-12-04 06:00:00",11.66,11.51,11.47,10.71,12.77,1023,99,5.36,200,0.77,90,"Rain","light rain"
"2021-12-04 06:00:00",11.66,11.51,11.47,10.71,12.77,1023,99,5.36,200,0.77,90,"Mist","mist"
"2021-12-04 07:00:00",12.5,12.19,12.36,12.28,12.97,1024,98,3.13,236,6.6,90,"Rain","heavy intensity rain"
"2021-12-04 07:00:00",12.5,12.19,12.36,12.28,12.97,1024,98,3.13,236,6.6,90,"Mist","mist"
"2021-12-04 08:00:00",13.29,12.98,13.23,12.84,13.77,1024,98,4.02,273,4.83,90,"Drizzle","light intensity drizzle"
"2021-12-04 08:00:00",13.29,12.98,13.23,12.84,13.77,1024,98,4.02,273,4.83,90,"Mist","mist"
"2021-12-04 08:00:00",13.29,12.98,13.23,12.84,13.77,1024,98,4.02,273,4.83,90,"Rain","heavy intensity rain"
"2021-12-04 09:00:00",13.53,12.75,13.42,13.39,14.08,1024,95,1.34,98,1.4,75,"Drizzle","light intensity drizzle"
"2021-12-04 09:00:00",13.53,12.75,13.42,13.39,14.08,1024,95,1.34,98,1.4,75,"Mist","mist"
"2021-12-04 09:00:00",13.53,12.75,13.42,13.39,14.08,1024,95,1.34,98,1.4,75,"Rain","moderate rain"
"2021-12-04 10:00:00",13.56,12.93,13.48,12.93,14.51,1024,96,0.89,75,0.59,75,"Rain","light rain"
"2021-12-04 11:00:00",13.27,12.49,13.13,12.93,14.51,1024,95,1.34,53,0.25,40,"Rain","light rain"
"2021-12-04 12:00:00",13.36,11.92,13.13,12.94,14.63,1025,91,1.79,82,,20,"Clouds","few clouds"
"2021-12-04 13:00:00",14.41,11.92,14.13,13.39,16.26,1024,85,2.24,354,,0,"Clear","sky is clear"
"2021-12-04 14:00:00",14.66,10.87,14.22,13.51,15.71,1024,78,2.68,354,,0,"Clear","sky is clear"
"2021-12-04 15:00:00",14.3,10.33,13.8,13.51,15.06,1024,77,1.34,29,,0,"Clear","sky is clear"
"2021-12-04 16:00:00",13.45,9.89,12.91,12.77,14.08,1025,79,1.34,73,,0,"Clear","sky is clear"
"2021-12-04 17:00:00",12.16,9.54,11.62,11.73,12.97,1025,84,0.89,75,,0,"Clear","sky is clear"
"2021-12-04 18:00:00",11.51,9.25,10.96,11.17,12.23,1025,86,0.45,20,,0,"Clear","sky is clear"
"2021-12-04 19:00:00",11.27,9.69,10.8,10.62,11.83,1026,90,1.34,359,,75,"Clouds","broken clouds"
"2021-12-04 20:00:00",11.19,9.94,10.77,10.71,11.77,1027,92,0.89,354,,75,"Clouds","broken clouds"
"2021-12-04 21:00:00",10.7,9.62,10.25,10.56,10.77,1028,93,2.68,330,,20,"Clouds","few clouds"
"2021-12-04 22:00:00",10.05,8.49,9.46,9.59,10.72,1027,90,0.89,4,,20,"Clouds","few clouds"
"2021-12-04 23:00:00",9.07,7.84,9.07,7.77,10.56,1027,92,0,0,,20,"Clouds","few clouds"
"2021-12-05 00:00:00",8.72,7.81,8.72,8.48,9.08,1028,94,0,0,,20,"Clouds","few clouds"
"2021-12-05 01:00:00",8.43,7.83,8.43,7.77,8.95,1028,96,0,0,,20,"Clouds","few clouds"
"2021-12-05 02:00:00",8.91,7.84,8.91,8.48,9.5,1028,93,0.89,12,,75,"Clouds","broken clouds"
"2021-12-05 03:00:00",9.01,7.78,7.84,8.48,9.77,1027,92,2.24,350,,75,"Clouds","broken clouds"
"2021-12-05 04:00:00",9.2,7.81,8.69,8.48,9.77,1027,91,1.54,350,,20,"Clouds","few clouds"
"2021-12-05 05:00:00",9.05,8.14,9.05,8.48,9.77,1026,94,0.89,340,,20,"Clouds","few clouds"
"2021-12-05 06:00:00",9.49,8.1,9.49,8.48,10.77,1027,91,0.89,340,,20,"Clouds","few clouds"
"2021-12-05 07:00:00",9.35,7.96,7.93,7.51,10.77,1028,91,2.68,340,0.25,20,"Rain","light rain"
"2021-12-05 08:00:00",9.69,8.13,8.64,8.48,11.77,1028,90,2.24,320,,20,"Clouds","few clouds"
"2021-12-05 09:00:00",10.79,8.2,10.12,9.04,12.51,1027,84,0.89,63,,0,"Clear","sky is clear"
"2021-12-05 10:00:00",12.23,9.07,11.62,10.74,13.51,1027,81,1.79,359,,0,"Clear","sky is clear"
"2021-12-05 11:00:00",12.62,9.26,12.03,11.86,13.51,1027,80,1.34,27,,40,"Clouds","scattered clouds"
"2021-12-05 12:00:00",12.69,9.33,12.1,11.77,13.51,1027,80,4.02,52,,75,"Clouds","broken clouds"
"2021-12-05 13:00:00",13.26,9.13,12.63,12.41,13.77,1027,76,1.34,315,,20,"Clouds","few clouds"
"2021-12-05 14:00:00",13.6,8.86,12.92,12.41,13.95,1026,73,1.79,11,,20,"Clouds","few clouds"
"2021-12-05 15:00:00",12.91,9.55,12.35,12.41,13.51,1026,80,1.79,359,,75,"Clouds","broken clouds"
"2021-12-05 16:00:00",11.77,8.98,11.17,11.27,12.78,1027,83,0.89,36,,75,"Clouds","broken clouds"
"2021-12-05 17:00:00",11.35,8.39,10.68,11.17,11.77,1027,82,1.34,359,,40,"Clouds","scattered clouds"
"2021-12-05 18:00:00",10.91,8.32,10.25,10.62,11.51,1027,84,0.89,28,,40,"Clouds","scattered clouds"
"2021-12-05 19:00:00",10.65,8.75,10.07,10.06,11.67,1028,88,0.45,343,,90,"Clouds","overcast clouds"
"2021-12-05 20:00:00",10.57,9,10.03,10.06,11.67,1028,90,1.34,350,,90,"Clouds","overcast clouds"
"2021-12-05 21:00:00",10.29,8.89,9.75,9.59,10.77,1028,91,1.34,320,,75,"Rain","light rain"
"2021-12-05 22:00:00",10.29,8.89,9.75,9.59,10.77,1028,91,0.45,359,,75,"Clouds","broken clouds"
"2021-12-05 23:00:00",10.29,8.89,9.75,9.59,10.77,1028,91,2.24,310,,75,"Clouds","broken clouds"
"2021-12-06 00:00:00",10.29,9.05,9.78,9.59,10.77,1028,92,0,0,,75,"Clouds","broken clouds"
"2021-12-06 01:00:00",10.09,9.33,9.64,9.59,10.77,1029,95,1.03,0,,75,"Clouds","broken clouds"
"2021-12-06 02:00:00",9.8,9.19,9.8,9.59,10.19,1029,96,0,0,,75,"Clouds","broken clouds"
"2021-12-06 03:00:00",9.8,9.19,9.8,9.59,10.19,1029,96,1.03,140,,75,"Clouds","broken clouds"
"2021-12-06 04:00:00",9.72,8.96,9.72,9.59,10.06,1028,95,0.89,130,,75,"Clouds","broken clouds"
"2021-12-06 05:00:00",9.41,8.49,9.41,9.04,9.77,1029,94,0.89,97,,40,"Clouds","scattered clouds"
"2021-12-06 06:00:00",9.2,8.29,8.07,8.48,9.77,1029,94,2.24,120,0.28,40,"Rain","light rain"
"2021-12-06 07:00:00",9.19,7.96,9.19,8.48,9.77,1027,92,0.45,141,,75,"Clouds","broken clouds"
"2021-12-06 08:00:00",8.84,7.77,8.51,7.93,9.63,1028,93,1.34,174,,40,"Clouds","scattered clouds"
"2021-12-06 09:00:00",10.02,8.29,9.4,9.51,10.77,1029,89,0.89,177,,90,"Clouds","overcast clouds"
"2021-12-06 10:00:00",10.36,8.63,9.78,9.04,11.77,1028,89,0.89,150,,75,"Clouds","broken clouds"
"2021-12-06 11:00:00",11.56,9.81,11.1,10.71,12.51,1028,89,1.34,169,,75,"Clouds","broken clouds"
"2021-12-06 12:00:00",11.54,10.29,11.15,10.74,12.51,1027,92,3.13,217,,75,"Drizzle","light intensity drizzle"
"2021-12-06 13:00:00",11.52,10.75,11.21,11.17,11.83,1027,95,1.34,170,0.38,75,"Drizzle","light intensity drizzle"
"2021-12-06 13:00:00",11.52,10.75,11.21,11.17,11.83,1027,95,1.34,170,0.38,75,"Mist","mist"
"2021-12-06 13:00:00",11.52,10.75,11.21,11.17,11.83,1027,95,1.34,170,0.38,75,"Rain","light rain"
"2021-12-06 14:00:00",11.52,10.75,11.21,11.17,11.83,1026,95,1.79,359,0.93,75,"Rain","light rain"
"2021-12-06 14:00:00",11.52,10.75,11.21,11.17,11.83,1026,95,1.79,359,0.93,75,"Mist","mist"
"2021-12-06 15:00:00",11.52,10.75,11.21,11.17,11.86,1025,95,1.34,359,0.51,75,"Rain","light rain"
"2021-12-06 15:00:00",11.52,10.75,11.21,11.17,11.86,1025,95,1.34,359,0.51,75,"Drizzle","light intensity drizzle rain"
"2021-12-06 15:00:00",11.52,10.75,11.21,11.17,11.86,1025,95,1.34,359,0.51,75,"Mist","mist"
"2021-12-06 16:00:00",11.69,10.92,11.4,11.26,12.51,1025,95,2.68,359,0.85,75,"Rain","light rain"
"2021-12-06 16:00:00",11.69,10.92,11.4,11.26,12.51,1025,95,2.68,359,0.85,75,"Drizzle","light intensity drizzle"
"2021-12-06 16:00:00",11.69,10.92,11.4,11.26,12.51,1025,95,2.68,359,0.85,75,"Mist","mist"
"2021-12-06 17:00:00",11.88,10.95,11.58,11.26,12.77,1025,94,1.34,359,0.68,75,"Drizzle","light intensity drizzle"
"2021-12-06 17:00:00",11.88,10.95,11.58,11.26,12.77,1025,94,1.34,359,0.68,75,"Mist","mist"
"2021-12-06 17:00:00",11.88,10.95,11.58,11.26,12.77,1025,94,1.34,359,0.68,75,"Rain","light rain"
"2021-12-06 18:00:00",12.04,11.42,11.81,11.26,12.77,1025,96,1.79,170,1.02,75,"Drizzle","light intensity drizzle rain"
"2021-12-06 18:00:00",12.04,11.42,11.81,11.26,12.77,1025,96,1.79,170,1.02,75,"Mist","mist"
"2021-12-06 18:00:00",12.04,11.42,11.81,11.26,12.77,1025,96,1.79,170,1.02,75,"Rain","moderate rain"
"2021-12-06 19:00:00",12.33,11.71,12.13,11.26,12.94,1024,96,3.13,185,0.59,75,"Mist","mist"
"2021-12-06 19:00:00",12.33,11.71,12.13,11.26,12.94,1024,96,3.13,185,0.59,75,"Rain","light rain"
"2021-12-06 19:00:00",12.33,11.71,12.13,11.26,12.94,1024,96,3.13,185,0.59,75,"Drizzle","light intensity drizzle rain"
"2021-12-06 20:00:00",12.46,11.84,12.27,11.82,12.94,1025,96,1.79,359,0.51,75,"Drizzle","light intensity drizzle rain"
"2021-12-06 20:00:00",12.46,11.84,12.27,11.82,12.94,1025,96,1.79,359,0.51,75,"Mist","mist"
"2021-12-06 20:00:00",12.46,11.84,12.27,11.82,12.94,1025,96,1.79,359,0.51,75,"Rain","light rain"
"2021-12-06 21:00:00",12.8,12.18,12.64,11.82,13.77,1024,96,0.89,196,0.25,90,"Drizzle","light intensity drizzle"
"2021-12-06 21:00:00",12.8,12.18,12.64,11.82,13.77,1024,96,0.89,196,0.25,90,"Mist","mist"
"2021-12-06 21:00:00",12.8,12.18,12.64,11.82,13.77,1024,96,0.89,196,0.25,90,"Rain","light rain"
"2021-12-06 22:00:00",12.79,12.17,12.63,11.82,13.77,1024,96,1.34,151,0.25,90,"Mist","mist"
"2021-12-06 22:00:00",12.79,12.17,12.63,11.82,13.77,1024,96,1.34,151,0.25,90,"Rain","light rain"
"2021-12-06 23:00:00",12.95,12.33,12.81,12.37,13.77,1023,96,1.79,168,0.25,90,"Drizzle","light intensity drizzle"
"2021-12-06 23:00:00",12.95,12.33,12.81,12.37,13.77,1023,96,1.79,168,0.25,90,"Mist","mist"
"2021-12-06 23:00:00",12.95,12.33,12.81,12.37,13.77,1023,96,1.79,168,0.25,90,"Rain","light rain"
"2021-12-07 00:00:00",12.95,12.33,12.81,12.37,13.77,1023,96,1.79,168,0.25,90,"Drizzle","light intensity drizzle"
"2021-12-07 00:00:00",12.95,12.33,12.81,12.37,13.77,1023,96,1.79,168,0.25,90,"Mist","mist"
"2021-12-07 00:00:00",12.95,12.33,12.81,12.37,13.77,1023,96,1.79,168,0.25,90,"Rain","light rain"
